Date,<7000,7000-8000,8000-9000,9000-10000,10000-11000,11000-12000,>12000,total
2025-11-22,0.0105295339599251,0.040767028927803,0.0459566824138164,0.0732656344771385,0.1143796145915985,0.1312108486890792,0.1362339258193969,0.0458654351532459
2025-11-23,0.0089702988043427,0.0390677377581596,0.0456129908561706,0.0732438638806343,0.1143812164664268,0.1312158703804016,0.1362342536449432,0.0448968596756458
2025-11-24,0.007503998465836,0.0368125475943088,0.0445929132401943,0.0729528591036796,0.1143654957413673,0.1312158703804016,0.1362342536449432,0.043777946382761
2025-11-25,0.0053725112229585,0.0317344367504119,0.0412446558475494,0.0712744295597076,0.1138886958360672,0.1311808824539184,0.1362340450286865,0.0414838269352912
2025-11-26,0.0032082756515592,0.0248980522155761,0.0366389490664005,0.0685752630233764,0.112741470336914,0.1310282349586486,0.1362205892801284,0.0385912843048572
2025-11-27,0.0015562530606985,0.0163476783782243,0.0298287756741046,0.0640768706798553,0.1103308424353599,0.1303980350494384,0.1361189186573028,0.0350572653114795
2025-11-28,0.0008633805555291,0.0105131436139345,0.0237579438835382,0.0600415095686912,0.1084475740790367,0.1300567686557769,0.1360881626605987,0.0325290225446224
2025-11-29,0.0006298833759501,0.008479606360197,0.0216054804623127,0.0590574517846107,0.1083008870482444,0.1300534158945083,0.1360881626605987,0.0317546166479587
2025-11-30,0.0004567618889268,0.0071502956561744,0.0199629385024309,0.0581395365297794,0.1081552729010582,0.130051851272583,0.1360881626605987,0.0311714634299278
2025-12-01,0.0004018239269498,0.0068787271156907,0.0197175424546003,0.0580718889832496,0.1081546545028686,0.130051851272583,0.1360881626605987,0.0310722682625055
2025-12-18,0.0,1.1316423297103029e-05,0.000809139048215,0.017126016318798,0.0732275992631912,0.1129949912428855,0.1270526647567749,0.0180816818028688
2025-12-19,0.0,9.981221410271246e-06,0.000652844144497,0.0155301578342914,0.0715195015072822,0.1229137107729911,0.1471068412065506,0.0186053737998008
2025-12-20,0.0,8.239845556090586e-06,0.000588153663557,0.0151287233456969,0.0715036317706108,0.1226914152503013,0.1471659541130066,0.0185324139893054
2025-12-21,0.0,7.158562766562682e-06,0.000536122766789,0.014729743823409,0.0712942406535148,0.1224564537405967,0.1472431868314743,0.0184425935149192
2025-12-22,0.0,6.626432877965272e-06,0.0005269531393423,0.0149082969874143,0.0720956474542617,0.1235805749893188,0.1487786322832107,0.0186315756291151
2025-12-23,0.0,6.108249181124847e-06,0.0004847017407882,0.0144764725118875,0.0716936886310577,0.1233804151415824,0.1487438827753067,0.018521711230278
2025-12-24,5.246326509222854e-06,0.000657124328427,0.0080076800659298,0.0357240103185176,0.1035504192113876,0.1640357375144958,0.1916459649801254,0.0283549148589372
2025-12-25,0.0073181143961846,0.0530038699507713,0.0699547752737999,0.105860523879528,0.1864748299121856,0.2598485648632049,0.2908593416213989,0.0701567977666854
2025-12-26,0.0163072105497121,0.0943226963281631,0.113869197666645,0.1539185047149658,0.2405201494693756,0.3203737139701843,0.3528991639614105,0.100814402103424
2025-12-27,0.019105652347207,0.103653497993946,0.1242383196949958,0.1659227609634399,0.2545745968818664,0.3363635838031769,0.3694023191928863,0.1086380854249
2025-12-28,0.0190983321517705,0.1041173934936523,0.1271499544382095,0.171677753329277,0.2604284882545471,0.3434698581695556,0.3771643340587616,0.1108791157603263
2025-12-30,0.0199051070958375,0.1153442040085792,0.1398323029279709,0.1860160082578659,0.2791027724742889,0.366348534822464,0.401210755109787,0.1196111515164375
2025-12-31,0.0179839879274368,0.1112537160515785,0.1373570263385772,0.1849314123392105,0.278876930475235,0.3663533627986908,0.4012148678302765,0.1177490577101707
2026-01-02,0.018518632277846336,0.12598161399364471,0.15940621495246887,0.2172696590423584,0.32602614164352417,0.4235415458679199,0.46037596464157104,0.1355617493391037
2026-01-03,0.018453702330589294,0.13198332488536835,0.1736973077058792,0.23574775457382202,0.3480660319328308,0.45023441314697266,0.4891662895679474,0.144551619887352
