time,pillow,method,QUALITYSCORE,severity,flag,reason_code,reason_detail,cur_mm,prev_mm,diff_mm,peer_median_mm,resid_mm,thr_mm,sigma_mm,n_peers_used,peers_used,missing_today_flag,phys_flag,nan_transition_flag,dswe_flag,pred_flag,pred_check_skipped,pred_skip_reason,dq_lo,dq_hi,snow_present_mm,melt_gate,vote_ok_frac,ok_frac_thresh,voters_used,voters_dropped,n_vote_records,dynamic_voters,n_dynamic_voters,use_delta,voters_list,vote_check_skipped,vote_skip_reason,pred_method,pred_method_used,dswe_mm,yhat_mm,se_pred_mm,h0,hist_dq_lo,hist_dq_hi
2026-01-09,MHP,snowmodel,,,0,OK,,323.088,320.03999999999996,,,,150.2861755601295,62.57044555803334,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,seasonal,3.0480000000000587,458.5413311104456,62.61923981672063,0.0015602664754931644,-54.863999999999976,73.66
2026-01-09,PSR,snowmodel,,,0,OK,,118.87199999999999,118.87199999999999,,,,183.5129927080531,76.1970777091061,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,seasonal,0.0,285.26823449352673,76.4637469616888,0.007011709527453513,-54.86400000000003,79.24799999999996
2026-01-09,SLK,snowmodel,,,0,OK,,195.07199999999997,195.07199999999997,,,,82.83357441753523,34.44422467821242,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,0.0,180.1595661667995,34.51398934063968,0.0040549796141440275,-33.52800000000001,48.76799999999998
2026-01-09,SNF,snowmodel,,,1,MISSING_TODAY,current SWE is NaN,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,seasonal,,,,,,
2026-01-09,STL,snowmodel,,,0,OK,,249.174,245.87199999999999,,,,222.5353465184302,92.70551861369269,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,3.302000000000021,317.4075257309212,92.72306104934592,0.0003784908530022471,-63.5,73.66000000000003
2026-01-09,STR,snowmodel,,,0,OK,,395.224,390.39799999999997,,,,216.30747682769584,90.07505971397813,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,seasonal,4.826000000000022,368.4942414117833,90.12811534487327,0.0011783784849072436,-56.10097999999983,67.71894000000063
2026-01-09,SWM,snowmodel,,,0,OK,,264.15999999999997,265.684,,,,140.40583881040263,58.43777321284751,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,-1.5240000000000578,253.75762811963432,58.50243283766777,0.0022141636554884707,-35.36950000000003,49.78399999999999
2026-01-09,TMR,snowmodel,,,0,OK,,207.26399999999998,204.21599999999998,,,,221.08833930184892,92.07081265082985,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,seasonal,3.048000000000002,263.224774455707,92.12014137577039,0.0010718258681735855,-50.800000000000004,67.05599999999997
2026-01-09,TNY,snowmodel,,,1,PRED_RESID_TOO_LARGE,|resid|=221.1 > thr=209.7,381.76199999999994,349.758,,,,209.69144922187746,87.34108740844405,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,seasonal,base,32.00399999999996,160.68144633063935,87.37143717578228,0.0006950918815412525,-49.034699999999994,72.42809999999949
2026-01-09,TUM,snowmodel,,,1,MISSING_TODAY,current SWE is NaN,,,,,,194.34289114468092,80.93656815288954,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,seasonal,,237.7276515539017,80.97620464361705,0.0009796856249494894,,
2026-01-09,UBC,snowmodel,,,0,OK,,519.684,526.034,,,,132.67807924877363,55.24727296236193,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,seasonal,-6.350000000000023,482.53182952683665,55.28253302032235,0.0012768525196638627,-63.536830000000016,85.70849000000028
2026-01-09,VLC,snowmodel,,,1,MISSING_TODAY,current SWE is NaN,,,,,,120.0386423188076,49.99450827907738,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,,416.9952033308281,50.01610096616984,0.0008639888975569929,,
2026-01-09,WWC,snowmodel,,,1,PRED_RESID_TOO_LARGE,|resid|=498.5 > thr=200.6,0.0,0.0,,,,200.5761684387,83.49044368162079,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,seasonal,seasonal,0.0,498.4510328194711,83.573403516125,0.0019882766731838526,-60.95999999999995,73.70953000000046
2026-01-10,AGP,static,2.0,2.0,1,MISSING_TODAY,,,,,,,,,0.0,,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-10,BCB,static,0.0,0.0,0,OK,,489.712,491.74399999999997,-2.0319999999999823,364.363,125.34899999999999,160.64919863999998,44.6247774,4.0,"FLV,KUB,KUP,TNY",0,0,0,0,0,0.0,,-83.05799999999999,114.91467999999955,,,,,,,,,,,,,,,,,,,,,
2026-01-10,BGP,static,2.0,2.0,1,MISSING_TODAY,,,,,,,,,0.0,,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-10,BSH,static,0.0,0.0,0,OK,,362.20399999999995,365.252,-3.0480000000000587,443.865,-81.66100000000006,239.61810851999982,66.56058569999995,4.0,"TNY,MHP,UBC,LLE",0,0,0,0,0,0.0,,-66.294,66.04000000000008,,,,,,,,,,,,,,,,,,,,,
2026-01-10,CHM,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=105.4 > thr=82.0 (sigma=22.8),262.128,256.032,6.096000000000004,367.538,-105.41000000000003,82.01921111999998,22.783114199999996,5.0,"TMR,STR,KSP,GRM,KUB",0,0,0,0,1,0.0,,-49.78400000000006,79.63661999999972,,,,,,,,,,,,,,,,,,,,,
2026-01-10,DAN,static,0.0,0.0,0,OK,,337.058,336.296,0.7620000000000005,364.363,-27.305000000000007,93.54257136000021,25.984047600000057,4.0,"MHP,STR,TNY,KUB",0,0,0,0,0,0.0,,-67.00519999999996,86.35999999999999,,,,,,,,,,,,,,,,,,,,,
2026-01-10,DPO,static,2.0,2.0,1,MISSING_TODAY,,,,,,,,,0.0,,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-10,FLV,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=212.3 > thr=90.2 (sigma=25.0),506.476,506.476,0.0,294.13199999999995,212.34400000000005,90.15334775999995,25.042596599999985,4.0,"CHM,MHP,STL,STR",0,0,0,0,1,0.0,,-70.35799999999998,74.36993000000027,,,,,,,,,,,,,,,,,,,,,
2026-01-10,GEM,static,2.0,2.0,1,MISSING_TODAY,,,,,,,,,0.0,,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-10,GRM,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=87.6 > thr=76.6 (sigma=21.3),349.758,349.50399999999996,0.2540000000000191,262.128,87.63,76.59645335999969,21.27679259999991,5.0,"TMR,CHM,KUB,KUP,STR",0,0,0,0,1,0.0,,-52.50434,69.26071999999817,,,,,,,,,,,,,,,,,,,,,
2026-01-10,GRV,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=181.5 > thr=118.6 (sigma=33.0),182.88,182.88,0.0,364.363,-181.483,118.62282600000015,32.950785000000046,4.0,"KUP,KUB,TNY,FLV",0,0,0,0,1,0.0,,-42.67199999999991,60.95999999999993,,,,,,,,,,,,,,,,,,,,,
2026-01-10,HNT,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=190.4 > thr=75.6 (sigma=21.0),173.98999999999998,173.98999999999998,0.0,364.363,-190.37300000000002,75.57968627999999,20.994357299999997,4.0,"KUB,KUP,FLV,TNY",0,0,0,0,1,0.0,,-37.43579000000001,50.03799999999998,,,,,,,,,,,,,,,,,,,,,
2026-01-10,KSP,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=201.7 > thr=101.7 (sigma=28.2),463.80400000000003,463.80400000000003,0.0,262.128,201.67600000000004,101.6767080000002,28.243530000000057,5.0,"CHM,MHP,STR,STL,WWC",0,0,0,0,1,0.0,,-50.37327999999999,70.10399999999998,,,,,,,,,,,,,,,,,,,,,
2026-01-10,KUB,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=112.3 > thr=36.9 (sigma=10.3),367.538,363.21999999999997,4.3180000000000405,255.26999999999998,112.26800000000003,36.94253723999989,10.26181589999997,4.0,"STR,STL,SLK,CHM",0,0,0,0,1,0.0,,-55.02275000000003,80.74024999999997,,,,,,,,,,,,,,,,,,,,,
2026-01-10,KUP,static,0.0,0.0,0,PEER_CHECK_SKIPPED,no_peers_today,24.637999999999998,19.558,5.079999999999998,,,,,0.0,,0,0,0,0,0,1.0,no_peers_today,-52.27320000000001,58.72480000000019,,,,,,,,,,,,,,,,,,,,,
2026-01-10,LLE,static,0.0,0.0,0,OK,,693.4200000000001,693.4200000000001,0.0,396.49399999999997,296.9260000000001,710.3812665599999,197.32812959999998,3.0,"MHP,FLV,STR",0,0,0,0,0,0.0,,-66.04000000000002,93.98000000000025,,,,,,,,,,,,,,,,,,,,,
2026-01-10,MAM,static,2.0,2.0,1,MISSING_TODAY,,,,,,,,,0.0,,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-10,MHP,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=104.0 > thr=94.2 (sigma=26.2),326.13599999999997,323.088,3.047999999999945,430.149,-104.01300000000003,94.22041608000002,26.172337800000008,4.0,"KSP,CHM,LLE,STR",0,0,0,0,1,0.0,,-54.863999999999976,73.66,,,,,,,,,,,,,,,,,,,,,
2026-01-10,PSR,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=245.5 > thr=81.3 (sigma=22.6),118.87199999999999,118.87199999999999,0.0,364.363,-245.491,81.34136640000001,22.594824000000003,4.0,"KUP,KUB,TNY,FLV",0,0,0,0,1,0.0,,-54.86400000000003,79.24799999999996,,,,,,,,,,,,,,,,,,,,,
2026-01-10,SLK,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=172.5 > thr=128.8 (sigma=35.8),195.07199999999997,195.07199999999997,0.0,367.538,-172.46600000000004,128.7904968,35.775138,5.0,"KUB,TMR,CHM,KSP,STR",0,0,0,0,1,0.0,,-33.52800000000001,48.76799999999998,,,,,,,,,,,,,,,,,,,,,
2026-01-10,SNF,static,2.0,2.0,1,MISSING_TODAY,,,,,,,,,0.0,,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-10,STL,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=119.1 > thr=94.9 (sigma=26.4),248.41199999999998,249.174,-0.7620000000000289,367.538,-119.12600000000003,94.89826080000013,26.36062800000004,5.0,"KUB,KSP,FLV,TNY,KUP",0,0,0,0,1,0.0,,-63.5,73.66000000000003,,,,,,,,,,,,,,,,,,,,,
2026-01-10,STR,static,0.0,0.0,0,OK,,396.49399999999997,395.224,1.2699999999999818,361.188,35.30599999999998,48.804819839999986,13.556894399999997,5.0,"KUB,CHM,MHP,TNY,KSP",0,0,0,0,0,0.0,,-56.10097999999983,67.71894000000063,,,,,,,,,,,,,,,,,,,,,
2026-01-10,SWM,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=51.7 > thr=47.4 (sigma=13.2),263.14399999999995,264.15999999999997,-1.0160000000000196,314.83299999999997,-51.68900000000002,47.449130399999994,13.180313999999997,4.0,"KUB,SLK,KSP,CHM",0,0,0,0,1,0.0,,-35.36950000000003,49.78399999999999,,,,,,,,,,,,,,,,,,,,,
2026-01-10,TMR,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=104.8 > thr=47.4 (sigma=13.2),201.16799999999998,207.26399999999998,-6.096000000000004,305.943,-104.775,47.449130399999994,13.180313999999997,4.0,"CHM,GRM,SLK,KUB",0,0,0,0,1,0.0,,-50.800000000000004,67.05599999999997,,,,,,,,,,,,,,,,,,,,,
2026-01-10,TNY,static,0.0,0.0,0,OK,,361.188,381.76199999999994,-20.573999999999955,367.538,-6.350000000000023,56.93895648000004,15.81637680000001,5.0,"STR,KUB,CHM,MHP,KSP",0,0,0,0,0,0.0,,-49.034699999999994,72.42809999999949,,,,,,,,,,,,,,,,,,,,,
2026-01-10,TUM,static,2.0,2.0,1,MISSING_TODAY,,,,,,,,,0.0,,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-10,UBC,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=179.7 > thr=104.4 (sigma=29.0),526.542,519.684,6.858000000000061,346.837,179.70500000000004,104.38808688,28.9966908,4.0,"MHP,KUB,STR,CHM",0,0,0,0,1,0.0,,-63.536830000000016,85.70849000000028,,,,,,,,,,,,,,,,,,,,,
2026-01-10,VLC,static,2.0,2.0,1,MISSING_TODAY,,,,,,,,,0.0,,1,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-10,WWC,static,1.0,1.0,1,PEER_RESID_TOO_LARGE,|resid|=367.5 > thr=113.9 (sigma=31.6),0.0,0.0,0.0,367.538,-367.538,113.87791295999999,31.632753599999997,5.0,"KSP,CHM,STR,MHP,KUB",0,0,0,0,1,0.0,,-60.95999999999995,73.70953000000046,,,,,,,,,,,,,,,,,,,,,
2026-01-10,AGP,voting,1.0,1.0,1,MISSING_TODAY,current value is NaN,,,,,,,,,,1,0,0,0,0,1.0,not_applicable,,,,0.0,,0.6,0.0,0.0,0.0,1.0,5.0,1.0,"KSP,TNY,MHP,CHM,SLK",0.0,,,,,,,,,
2026-01-10,BCB,voting,0.0,0.0,0,OK,,489.712,491.74399999999997,-2.0319999999999823,,,,,,,0,0,0,0,0,0.0,not_applicable,-83.05799999999999,114.91467999999955,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"FLV,KUB,KUP,TNY,MHP",0.0,,,,,,,,,
2026-01-10,BGP,voting,1.0,1.0,1,MISSING_TODAY,current value is NaN,,,,,,,,,,1,0,0,0,0,1.0,not_applicable,,,,0.0,,0.6,0.0,0.0,0.0,1.0,5.0,1.0,"KUB,FLV,MHP,TNY,KUP",0.0,,,,,,,,,
2026-01-10,BSH,voting,0.0,0.0,0,OK,,362.20399999999995,365.252,-3.0480000000000587,,,,,,,0,0,0,0,0,0.0,not_applicable,-66.294,66.04000000000008,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"TNY,MHP,UBC,LLE,KUP",0.0,,,,,,,,,
2026-01-10,CHM,voting,0.0,0.0,0,OK,,262.128,256.032,6.096000000000004,,,,,,,0,0,0,0,0,0.0,not_applicable,-49.78400000000006,79.63661999999972,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"TMR,STR,KSP,GRM,KUB",0.0,,,,,,,,,
2026-01-10,DAN,voting,0.0,0.0,0,OK,,337.058,336.296,0.7620000000000005,,,,,,,0,0,0,0,0,0.0,not_applicable,-67.00519999999996,86.35999999999999,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"MHP,STR,TNY,KUB,FLV",0.0,,,,,,,,,
2026-01-10,DPO,voting,1.0,1.0,1,MISSING_TODAY,current value is NaN,,,,,,,,,,1,0,0,0,0,1.0,not_applicable,,,,0.0,,0.6,0.0,0.0,0.0,1.0,5.0,1.0,"KUB,FLV,KUP,SLK,TMR",0.0,,,,,,,,,
2026-01-10,FLV,voting,0.0,0.0,0,OK,,506.476,506.476,0.0,,,,,,,0,0,0,0,0,0.0,not_applicable,-70.35799999999998,74.36993000000027,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"CHM,MHP,STL,STR,KSP",0.0,,,,,,,,,
2026-01-10,GEM,voting,1.0,1.0,1,MISSING_TODAY,current value is NaN,,,,,,,,,,1,0,0,0,0,1.0,not_applicable,,,,0.0,,0.6,0.0,0.0,0.0,1.0,5.0,1.0,"MHP,LLE,KUB,TNY,FLV",0.0,,,,,,,,,
2026-01-10,GRM,voting,0.0,0.0,0,OK,,349.758,349.50399999999996,0.2540000000000191,,,,,,,0,0,0,0,0,0.0,not_applicable,-52.50434,69.26071999999817,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"TMR,CHM,KUB,KUP,STR",0.0,,,,,,,,,
2026-01-10,GRV,voting,0.0,0.0,0,OK,,182.88,182.88,0.0,,,,,,,0,0,0,0,0,0.0,not_applicable,-42.67199999999991,60.95999999999993,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"KUP,KUB,TNY,FLV,TMR",0.0,,,,,,,,,
2026-01-10,HNT,voting,0.0,0.0,0,OK,,173.98999999999998,173.98999999999998,0.0,,,,,,,0,0,0,0,0,0.0,not_applicable,-37.43579000000001,50.03799999999998,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"KUB,KUP,FLV,TNY,KSP",0.0,,,,,,,,,
2026-01-10,KSP,voting,0.0,0.0,0,OK,,463.80400000000003,463.80400000000003,0.0,,,,,,,0,0,0,0,0,0.0,not_applicable,-50.37327999999999,70.10399999999998,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"CHM,MHP,STR,STL,WWC",0.0,,,,,,,,,
2026-01-10,KUB,voting,0.0,0.0,0,OK,,367.538,363.21999999999997,4.3180000000000405,,,,,,,0,0,0,0,0,0.0,not_applicable,-55.02275000000003,80.74024999999997,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"STR,STL,SLK,CHM,GRM",0.0,,,,,,,,,
2026-01-10,KUP,voting,0.0,0.0,0,OK,,24.637999999999998,19.558,5.079999999999998,,,,,,,0,0,0,0,0,0.0,not_applicable,-52.27320000000001,58.72480000000019,,1.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"PSR,GRM,CHM,TMR,HNT",1.0,melt_gate<50.0mm,,,,,,,,
2026-01-10,LLE,voting,0.0,0.0,0,OK,,693.4200000000001,693.4200000000001,0.0,,,,,,,0,0,0,0,0,0.0,not_applicable,-66.04000000000002,93.98000000000025,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"MHP,FLV,STR,CHM,KSP",0.0,,,,,,,,,
2026-01-10,MAM,voting,1.0,1.0,1,MISSING_TODAY,current value is NaN,,,,,,,,,,1,0,0,0,0,1.0,not_applicable,,,,0.0,,0.6,0.0,0.0,0.0,1.0,5.0,1.0,"MHP,LLE,CHM,STR,SWM",0.0,,,,,,,,,
2026-01-10,MHP,voting,0.0,0.0,0,OK,,326.13599999999997,323.088,3.047999999999945,,,,,,,0,0,0,0,0,0.0,not_applicable,-54.863999999999976,73.66,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"KSP,CHM,LLE,STR,FLV",0.0,,,,,,,,,
2026-01-10,PSR,voting,0.0,0.0,0,OK,,118.87199999999999,118.87199999999999,0.0,,,,,,,0,0,0,0,0,0.0,not_applicable,-54.86400000000003,79.24799999999996,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"KUP,KUB,TNY,FLV,TMR",0.0,,,,,,,,,
2026-01-10,SLK,voting,0.0,0.0,0,OK,,195.07199999999997,195.07199999999997,0.0,,,,,,,0,0,0,0,0,0.0,not_applicable,-33.52800000000001,48.76799999999998,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"KUB,TMR,CHM,KSP,STR",0.0,,,,,,,,,
2026-01-10,SNF,voting,1.0,1.0,1,MISSING_TODAY,current value is NaN,,,,,,,,,,1,0,0,0,0,1.0,not_applicable,,,,0.0,,0.6,0.0,0.0,0.0,1.0,5.0,1.0,"GRM,BCB,HNT,MHP,TMR",0.0,,,,,,,,,
2026-01-10,STL,voting,0.0,0.0,0,OK,,248.41199999999998,249.174,-0.7620000000000289,,,,,,,0,0,0,0,0,0.0,not_applicable,-63.5,73.66000000000003,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"KUB,KSP,FLV,TNY,KUP",0.0,,,,,,,,,
2026-01-10,STR,voting,0.0,0.0,0,OK,,396.49399999999997,395.224,1.2699999999999818,,,,,,,0,0,0,0,0,0.0,not_applicable,-56.10097999999983,67.71894000000063,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"KUB,CHM,MHP,TNY,KSP",0.0,,,,,,,,,
2026-01-10,SWM,voting,0.0,0.0,0,OK,,263.14399999999995,264.15999999999997,-1.0160000000000196,,,,,,,0,0,0,0,0,0.0,not_applicable,-35.36950000000003,49.78399999999999,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"KUB,SLK,KSP,CHM,GRM",0.0,,,,,,,,,
2026-01-10,TMR,voting,0.0,0.0,0,OK,,201.16799999999998,207.26399999999998,-6.096000000000004,,,,,,,0,0,0,0,0,0.0,not_applicable,-50.800000000000004,67.05599999999997,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"CHM,GRM,SLK,KUB,STR",0.0,,,,,,,,,
2026-01-10,TNY,voting,0.0,0.0,0,OK,,361.188,381.76199999999994,-20.573999999999955,,,,,,,0,0,0,0,0,0.0,not_applicable,-49.034699999999994,72.42809999999949,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"STR,KUB,CHM,MHP,KSP",0.0,,,,,,,,,
2026-01-10,TUM,voting,1.0,1.0,1,MISSING_TODAY,current value is NaN,,,,,,,,,,1,0,0,0,0,1.0,not_applicable,,,,0.0,,0.6,0.0,0.0,0.0,1.0,5.0,1.0,"TMR,CHM,KUB,STR,KSP",0.0,,,,,,,,,
2026-01-10,UBC,voting,0.0,0.0,0,OK,,526.542,519.684,6.858000000000061,,,,,,,0,0,0,0,0,0.0,not_applicable,-63.536830000000016,85.70849000000028,,0.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"MHP,KUB,STR,CHM,FLV",0.0,,,,,,,,,
2026-01-10,VLC,voting,1.0,1.0,1,MISSING_TODAY,current value is NaN,,,,,,,,,,1,0,0,0,0,1.0,not_applicable,,,,0.0,,0.6,0.0,0.0,0.0,1.0,5.0,1.0,"FLV,KUB,MHP,KSP,TNY",0.0,,,,,,,,,
2026-01-10,WWC,voting,0.0,0.0,0,OK,,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0.0,not_applicable,-60.95999999999995,73.70953000000046,,1.0,1.0,0.6,4.0,1.0,5.0,1.0,5.0,1.0,"KSP,CHM,STR,MHP,KUB",1.0,melt_gate<50.0mm,,,,,,,,
2026-01-10,AGP,snowmodel,,,1,MISSING_TODAY,current SWE is NaN,,,,,,55.546850346039776,20.44738467885298,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,,471.2168871306316,23.144520977516574,0.28121158866240736,,
2026-01-10,BCB,snowmodel,,,0,OK,,489.712,491.74399999999997,,,,276.2771852172779,115.05554085137297,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,-2.0319999999999823,345.2152023580255,115.11549384053248,0.0010424288796167963,-83.05799999999999,114.91467999999955
2026-01-10,BGP,snowmodel,,,1,MISSING_TODAY,current SWE is NaN,,,,,,125.00294199311588,51.687685239116114,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,,186.043992490575,52.08455916379829,0.01541557076088097,,
2026-01-10,BSH,snowmodel,,,0,OK,,362.20399999999995,365.252,,,,118.57056068492287,49.02467960283338,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,-3.0480000000000587,353.1710194830108,49.40440028538453,0.015550993867416152,-66.294,66.04000000000008
2026-01-10,CHM,snowmodel,,,0,OK,,262.128,256.032,,,,167.5212386009368,69.77417385817768,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,6.096000000000004,298.3721457420535,69.80051608372368,0.0007552134737364624,-49.78400000000006,79.63661999999972
2026-01-10,DAN,snowmodel,,,0,OK,,337.058,336.296,,,,198.7384292305027,82.62135460330046,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,0.7620000000000005,277.69888645927523,82.80767884604279,0.004515402560985102,-67.00519999999996,86.35999999999999
2026-01-10,DPO,snowmodel,,,1,MISSING_TODAY,current SWE is NaN,,,,,,152.7062012485378,63.610599894162924,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,,278.6331535791197,63.62758385355742,0.0005340690630770948,,
2026-01-10,FLV,snowmodel,,,1,PRED_RESID_TOO_LARGE,|resid|=373.0 > thr=154.2,506.476,506.476,,,,154.17896232556953,64.15578359641883,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,seasonal,base,0.0,133.43031476745188,64.24123430232063,0.002665624456078583,-70.35799999999998,74.36993000000027
2026-01-10,GEM,snowmodel,,,1,MISSING_TODAY,current SWE is NaN,,,,,,85.63659661154229,35.5542428637408,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,,514.1973688994699,35.68191525480929,0.007194731843334478,,
2026-01-10,GRM,snowmodel,,,0,OK,,349.758,349.50399999999996,,,,270.71114287363605,112.77425681648015,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,0.2540000000000191,268.1889809743282,112.7963095306817,0.00039113306528904495,-52.50434,69.26071999999817
2026-01-10,GRV,snowmodel,,,0,OK,,182.88,182.88,,,,111.11984791523054,46.27990970043736,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,0.0,120.91410444987443,46.29993663134606,0.0008656570081518366,-42.67199999999991,60.95999999999993
2026-01-10,HNT,snowmodel,,,0,OK,,173.98999999999998,173.98999999999998,,,,159.3523516404733,66.35831008903126,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,0.0,186.0943930919865,66.39681318353054,0.0011607970358619504,-37.43579000000001,50.03799999999998
2026-01-10,KSP,snowmodel,,,0,OK,,463.80400000000003,463.80400000000003,,,,208.25873258412517,86.7485347462325,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,0.0,481.4090521147806,86.77447191005216,0.0005980744551974959,-50.37327999999999,70.10399999999998
2026-01-10,KUB,snowmodel,,,1,PRED_RESID_TOO_LARGE,|resid|=178.0 > thr=119.9,367.538,363.21999999999997,,,,119.87131227018654,49.885799846749805,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,seasonal,seasonal,4.3180000000000405,189.56772170343075,49.94638011257773,0.002430232639921408,-55.02275000000003,80.74024999999997
2026-01-10,KUP,snowmodel,,,0,OK,,24.637999999999998,19.558,,,,113.77263883918249,47.377141404336676,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,5.079999999999998,38.36443265092177,47.405266182992705,0.0011876244857011325,-52.27320000000001,58.72480000000019
2026-01-10,LLE,snowmodel,,,0,OK,,693.4200000000001,693.4200000000001,,,,268.54455443070856,111.86453326839198,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,0.0,710.4935239230117,111.89356434612857,0.0005191072444525129,-66.04000000000002,93.98000000000025
2026-01-10,MAM,snowmodel,,,1,MISSING_TODAY,current SWE is NaN,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,seasonal,,,,,,
2026-01-10,MHP,snowmodel,,,0,OK,,326.13599999999997,323.088,,,,180.44885006565218,75.1662577168241,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,3.047999999999945,405.47053440895013,75.1870208606884,0.0005525354645110345,-54.863999999999976,73.66
2026-01-10,PSR,snowmodel,,,0,OK,,118.87199999999999,118.87199999999999,,,,197.0669713821387,81.83207419170175,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,seasonal,base,0.0,273.52268889703385,82.11123807589112,0.006834485380178429,-54.86400000000003,79.24799999999996
